relative_path,file_type,extension,size_bytes,modified_time,git_status,sha256,suspected_role,proposed_category,risk_level,notes
bounding_box_dataset/tomato/train/late_blight/83051.jpg,file,.jpg,17915,2026-09-17 10:36:12,untracked,unhashed_bulk_image_asset,preprocessing,raw_data,low,Tomato foliage bounding box dataset.
bounding_box_dataset/tomato/train/late_blight/83054.jpg,file,.jpg,18964,2026-09-17 10:36:12,untracked,unhashed_bulk_image_asset,preprocessing,raw_data,low,Tomato foliage bounding box dataset.
bounding_box_dataset/tomato/train/late_blight/83055.jpg,file,.jpg,21601,2026-09-17 10:36:12,untracked,unhashed_bulk_image_asset,preprocessing,raw_data,low,Tomato foliage bounding box dataset.
bounding_box_dataset/tomato/train/late_blight/83056.jpg,file,.jpg,9078,2026-09-17 10:36:12,untracked,unhashed_bulk_image_asset,preprocessing,raw_data,low,Tomato foliage bounding box dataset.
bounding_box_dataset/tomato/train/late_blight/83058.jpg,file,.jpg,17060,2026-09-17 10:36:12,untracked,unhashed_bulk_image_asset,preprocessing,raw_data,low,Tomato foliage bounding box dataset.
bounding_box_dataset/tomato/train/late_blight/83060.jpg,file,.jpg,20850,2026-09-17 10:36:12,untracked,unhashed_bulk_image_asset,preprocessing,raw_data,low,Tomato foliage bounding box dataset.
bounding_box_dataset/tomato/train/late_blight/83062.jpg,file,.jpg,19594,2026-09-17 10:36:12,untracked,unhashed_bulk_image_asset,preprocessing,raw_data,low,Tomato foliage bounding box dataset.
bounding_box_dataset/tomato/train/late_blight/83063.jpg,file,.jpg,9996,2026-09-17 10:36:12,untracked,unhashed_bulk_image_asset,preprocessing,raw_data,low,Tomato foliage bounding box dataset.
bounding_box_dataset/tomato/train/late_blight/83064.jpg,file,.jpg,20434,2026-09-17 10:36:13,untracked,unhashed_bulk_image_asset,preprocessing,raw_data,low,Tomato foliage bounding box dataset.
bounding_box_dataset/tomato/train/late_blight/83065.jpg,file,.jpg,12132,2026-09-17 10:36:12,untracked,unhashed_bulk_image_asset,preprocessing,raw_data,low,Tomato foliage bounding box dataset.
bounding_box_dataset/tomato/train/late_blight/83067.jpg,file,.jpg,12432,2026-09-17 10:36:12,untracked,unhashed_bulk_image_asset,preprocessing,raw_data,low,Tomato foliage bounding box dataset.
bounding_box_dataset/tomato/train/late_blight/83068.jpg,file,.jpg,13238,2026-09-17 10:36:12,untracked,unhashed_bulk_image_asset,preprocessing,raw_data,low,Tomato foliage bounding box dataset.
bounding_box_dataset/tomato/train/late_blight/83069.jpg,file,.jpg,10093,2026-09-17 10:36:13,untracked,unhashed_bulk_image_asset,preprocessing,raw_data,low,Tomato foliage bounding box dataset.
bounding_box_dataset/tomato/train/late_blight/83070.jpg,file,.jpg,21106,2026-09-17 10:36:12,untracked,unhashed_bulk_image_asset,preprocessing,raw_data,low,Tomato foliage bounding box dataset.
bounding_box_dataset/tomato/train/late_blight/83072.jpg,file,.jpg,21399,2026-09-17 10:36:12,untracked,unhashed_bulk_image_asset,preprocessing,raw_data,low,Tomato foliage bounding box dataset.
bounding_box_dataset/tomato/train/late_blight/83074.jpg,file,.jpg,12833,2026-09-17 10:36:12,untracked,unhashed_bulk_image_asset,preprocessing,raw_data,low,Tomato foliage bounding box dataset.
bounding_box_dataset/tomato/train/late_blight/83077.jpg,file,.jpg,23114,2026-09-17 10:36:12,untracked,unhashed_bulk_image_asset,preprocessing,raw_data,low,Tomato foliage bounding box dataset.
bounding_box_dataset/tomato/train/late_blight/83078.jpg,file,.jpg,13946,2026-09-17 10:36:12,untracked,unhashed_bulk_image_asset,preprocessing,raw_data,low,Tomato foliage bounding box dataset.
bounding_box_dataset/tomato/train/late_blight/83080.jpg,file,.jpg,13436,2026-09-17 10:36:13,untracked,unhashed_bulk_image_asset,preprocessing,raw_data,low,Tomato foliage bounding box dataset.
bounding_box_dataset/tomato/train/late_blight/83081.jpg,file,.jpg,19749,2026-09-17 10:36:12,untracked,unhashed_bulk_image_asset,preprocessing,raw_data,low,Tomato foliage bounding box dataset.
bounding_box_dataset/tomato/train/late_blight/83082.jpg,file,.jpg,19430,2026-09-17 10:36:12,untracked,unhashed_bulk_image_asset,preprocessing,raw_data,low,Tomato foliage bounding box dataset.
bounding_box_dataset/tomato/train/late_blight/83083.jpg,file,.jpg,18857,2026-09-17 10:36:13,untracked,unhashed_bulk_image_asset,preprocessing,raw_data,low,Tomato foliage bounding box dataset.
bounding_box_dataset/tomato/train/late_blight/83085.jpg,file,.jpg,20010,2026-09-17 10:36:12,untracked,unhashed_bulk_image_asset,preprocessing,raw_data,low,Tomato foliage bounding box dataset.
bounding_box_dataset/tomato/train/late_blight/83086.jpg,file,.jpg,19929,2026-09-17 10:36:12,untracked,unhashed_bulk_image_asset,preprocessing,raw_data,low,Tomato foliage bounding box dataset.
bounding_box_dataset/tomato/train/late_blight/83089.jpg,file,.jpg,12091,2026-09-17 10:36:13,untracked,unhashed_bulk_image_asset,preprocessing,raw_data,low,Tomato foliage bounding box dataset.
bounding_box_dataset/tomato/train/late_blight/83090.jpg,file,.jpg,19916,2026-09-17 10:36:13,untracked,unhashed_bulk_image_asset,preprocessing,raw_data,low,Tomato foliage bounding box dataset.
bounding_box_dataset/tomato/train/late_blight/83091.jpg,file,.jpg,13719,2026-09-17 10:36:13,untracked,unhashed_bulk_image_asset,preprocessing,raw_data,low,Tomato foliage bounding box dataset.
bounding_box_dataset/tomato/train/late_blight/83094.jpg,file,.jpg,16688,2026-09-17 10:36:13,untracked,unhashed_bulk_image_asset,preprocessing,raw_data,low,Tomato foliage bounding box dataset.
bounding_box_dataset/tomato/train/late_blight/83095.jpg,file,.jpg,14401,2026-09-17 10:36:13,untracked,unhashed_bulk_image_asset,preprocessing,raw_data,low,Tomato foliage bounding box dataset.
bounding_box_dataset/tomato/train/late_blight/83097.jpg,file,.jpg,17392,2026-09-17 10:36:13,untracked,unhashed_bulk_image_asset,preprocessing,raw_data,low,Tomato foliage bounding box dataset.
bounding_box_dataset/tomato/train/late_blight/83100.jpg,file,.jpg,18423,2026-09-17 10:36:13,untracked,unhashed_bulk_image_asset,preprocessing,raw_data,low,Tomato foliage bounding box dataset.
bounding_box_dataset/tomato/train/late_blight/83101.jpg,file,.jpg,19020,2026-09-17 10:36:13,untracked,unhashed_bulk_image_asset,preprocessing,raw_data,low,Tomato foliage bounding box dataset.
bounding_box_dataset/tomato/train/late_blight/83102.jpg,file,.jpg,19507,2026-09-17 10:36:13,untracked,unhashed_bulk_image_asset,preprocessing,raw_data,low,Tomato foliage bounding box dataset.
bounding_box_dataset/tomato/train/late_blight/83104.jpg,file,.jpg,17807,2026-09-17 10:36:13,untracked,unhashed_bulk_image_asset,preprocessing,raw_data,low,Tomato foliage bounding box dataset.
bounding_box_dataset/tomato/train/late_blight/83106.jpg,file,.jpg,18405,2026-09-17 10:36:13,untracked,unhashed_bulk_image_asset,preprocessing,raw_data,low,Tomato foliage bounding box dataset.
bounding_box_dataset/tomato/train/late_blight/83108.jpg,file,.jpg,16301,2026-09-17 10:36:13,untracked,unhashed_bulk_image_asset,preprocessing,raw_data,low,Tomato foliage bounding box dataset.
bounding_box_dataset/tomato/train/late_blight/83109.jpg,file,.jpg,16771,2026-09-17 10:36:13,untracked,unhashed_bulk_image_asset,preprocessing,raw_data,low,Tomato foliage bounding box dataset.
bounding_box_dataset/tomato/train/late_blight/83110.jpg,file,.jpg,14321,2026-09-17 10:36:13,untracked,unhashed_bulk_image_asset,preprocessing,raw_data,low,Tomato foliage bounding box dataset.
bounding_box_dataset/tomato/train/late_blight/83112.jpg,file,.jpg,16821,2026-09-17 10:36:14,untracked,unhashed_bulk_image_asset,preprocessing,raw_data,low,Tomato foliage bounding box dataset.
bounding_box_dataset/tomato/train/late_blight/83113.jpg,file,.jpg,21409,2026-09-17 10:36:13,untracked,unhashed_bulk_image_asset,preprocessing,raw_data,low,Tomato foliage bounding box dataset.
bounding_box_dataset/tomato/train/late_blight/83114.jpg,file,.jpg,19689,2026-09-17 10:36:13,untracked,unhashed_bulk_image_asset,preprocessing,raw_data,low,Tomato foliage bounding box dataset.
bounding_box_dataset/tomato/train/late_blight/83115.jpg,file,.jpg,15910,2026-09-17 10:36:13,untracked,unhashed_bulk_image_asset,preprocessing,raw_data,low,Tomato foliage bounding box dataset.
bounding_box_dataset/tomato/train/late_blight/83116.jpg,file,.jpg,18476,2026-09-17 10:36:13,untracked,unhashed_bulk_image_asset,preprocessing,raw_data,low,Tomato foliage bounding box dataset.
bounding_box_dataset/tomato/train/late_blight/83117.jpg,file,.jpg,13402,2026-09-17 10:36:14,untracked,unhashed_bulk_image_asset,preprocessing,raw_data,low,Tomato foliage bounding box dataset.
bounding_box_dataset/tomato/train/late_blight/83119.jpg,file,.jpg,17191,2026-09-17 10:36:13,untracked,unhashed_bulk_image_asset,preprocessing,raw_data,low,Tomato foliage bounding box dataset.
bounding_box_dataset/tomato/train/late_blight/83121.jpg,file,.jpg,14296,2026-09-17 10:36:13,untracked,unhashed_bulk_image_asset,preprocessing,raw_data,low,Tomato foliage bounding box dataset.
bounding_box_dataset/tomato/train/late_blight/83123.jpg,file,.jpg,12370,2026-09-17 10:36:13,untracked,unhashed_bulk_image_asset,preprocessing,raw_data,low,Tomato foliage bounding box dataset.
bounding_box_dataset/tomato/train/late_blight/83124.jpg,file,.jpg,17286,2026-09-17 10:36:13,untracked,unhashed_bulk_image_asset,preprocessing,raw_data,low,Tomato foliage bounding box dataset.
bounding_box_dataset/tomato/train/late_blight/83125.jpg,file,.jpg,19883,2026-09-17 10:36:13,untracked,unhashed_bulk_image_asset,preprocessing,raw_data,low,Tomato foliage bounding box dataset.
bounding_box_dataset/tomato/train/late_blight/83127.jpg,file,.jpg,19906,2026-09-17 10:36:13,untracked,unhashed_bulk_image_asset,preprocessing,raw_data,low,Tomato foliage bounding box dataset.
bounding_box_dataset/tomato/train/late_blight/83128.jpg,file,.jpg,7082,2026-09-17 10:36:13,untracked,unhashed_bulk_image_asset,preprocessing,raw_data,low,Tomato foliage bounding box dataset.
bounding_box_dataset/tomato/train/late_blight/83129.jpg,file,.jpg,9707,2026-09-17 10:36:13,untracked,unhashed_bulk_image_asset,preprocessing,raw_data,low,Tomato foliage bounding box dataset.
bounding_box_dataset/tomato/train/late_blight/83130.jpg,file,.jpg,5983,2026-09-17 10:36:13,untracked,unhashed_bulk_image_asset,preprocessing,raw_data,low,Tomato foliage bounding box dataset.
bounding_box_dataset/tomato/train/late_blight/83131.jpg,file,.jpg,18976,2026-09-17 10:36:13,untracked,unhashed_bulk_image_asset,preprocessing,raw_data,low,Tomato foliage bounding box dataset.
bounding_box_dataset/tomato/train/late_blight/83132.jpg,file,.jpg,12316,2026-09-17 10:36:14,untracked,unhashed_bulk_image_asset,preprocessing,raw_data,low,Tomato foliage bounding box dataset.
bounding_box_dataset/tomato/train/late_blight/83134.jpg,file,.jpg,14431,2026-09-17 10:36:13,untracked,unhashed_bulk_image_asset,preprocessing,raw_data,low,Tomato foliage bounding box dataset.
bounding_box_dataset/tomato/train/late_blight/83136.jpg,file,.jpg,11199,2026-09-17 10:36:14,untracked,unhashed_bulk_image_asset,preprocessing,raw_data,low,Tomato foliage bounding box dataset.
bounding_box_dataset/tomato/train/late_blight/83138.jpg,file,.jpg,18318,2026-09-17 10:36:13,untracked,unhashed_bulk_image_asset,preprocessing,raw_data,low,Tomato foliage bounding box dataset.
bounding_box_dataset/tomato/train/late_blight/83140.jpg,file,.jpg,17761,2026-09-17 10:36:14,untracked,unhashed_bulk_image_asset,preprocessing,raw_data,low,Tomato foliage bounding box dataset.
bounding_box_dataset/tomato/train/late_blight/83141.jpg,file,.jpg,12948,2026-09-17 10:36:14,untracked,unhashed_bulk_image_asset,preprocessing,raw_data,low,Tomato foliage bounding box dataset.
bounding_box_dataset/tomato/train/late_blight/83142.jpg,file,.jpg,18430,2026-09-17 10:36:13,untracked,unhashed_bulk_image_asset,preprocessing,raw_data,low,Tomato foliage bounding box dataset.
bounding_box_dataset/tomato/train/late_blight/83143.jpg,file,.jpg,14895,2026-09-17 10:36:14,untracked,unhashed_bulk_image_asset,preprocessing,raw_data,low,Tomato foliage bounding box dataset.
bounding_box_dataset/tomato/train/late_blight/83145.jpg,file,.jpg,19019,2026-09-17 10:36:14,untracked,unhashed_bulk_image_asset,preprocessing,raw_data,low,Tomato foliage bounding box dataset.
bounding_box_dataset/tomato/train/late_blight/83146.jpg,file,.jpg,19575,2026-09-17 10:36:13,untracked,unhashed_bulk_image_asset,preprocessing,raw_data,low,Tomato foliage bounding box dataset.
bounding_box_dataset/tomato/train/late_blight/83147.jpg,file,.jpg,9508,2026-09-17 10:36:13,untracked,unhashed_bulk_image_asset,preprocessing,raw_data,low,Tomato foliage bounding box dataset.
bounding_box_dataset/tomato/train/late_blight/83149.jpg,file,.jpg,18765,2026-09-17 10:36:13,untracked,unhashed_bulk_image_asset,preprocessing,raw_data,low,Tomato foliage bounding box dataset.
bounding_box_dataset/tomato/train/late_blight/83150.jpg,file,.jpg,10444,2026-09-17 10:36:14,untracked,unhashed_bulk_image_asset,preprocessing,raw_data,low,Tomato foliage bounding box dataset.
bounding_box_dataset/tomato/train/late_blight/83151.jpg,file,.jpg,21453,2026-09-17 10:36:14,untracked,unhashed_bulk_image_asset,preprocessing,raw_data,low,Tomato foliage bounding box dataset.
bounding_box_dataset/tomato/train/late_blight/83152.jpg,file,.jpg,16427,2026-09-17 10:36:14,untracked,unhashed_bulk_image_asset,preprocessing,raw_data,low,Tomato foliage bounding box dataset.
bounding_box_dataset/tomato/train/late_blight/83155.jpg,file,.jpg,21572,2026-09-17 10:36:14,untracked,unhashed_bulk_image_asset,preprocessing,raw_data,low,Tomato foliage bounding box dataset.
bounding_box_dataset/tomato/train/late_blight/83156.jpg,file,.jpg,15615,2026-09-17 10:36:14,untracked,unhashed_bulk_image_asset,preprocessing,raw_data,low,Tomato foliage bounding box dataset.
bounding_box_dataset/tomato/train/late_blight/83158.jpg,file,.jpg,11982,2026-09-17 10:36:14,untracked,unhashed_bulk_image_asset,preprocessing,raw_data,low,Tomato foliage bounding box dataset.
bounding_box_dataset/tomato/train/late_blight/83159.jpg,file,.jpg,12737,2026-09-17 10:36:14,untracked,unhashed_bulk_image_asset,preprocessing,raw_data,low,Tomato foliage bounding box dataset.
bounding_box_dataset/tomato/train/late_blight/83161.jpg,file,.jpg,18378,2026-09-17 10:36:14,untracked,unhashed_bulk_image_asset,preprocessing,raw_data,low,Tomato foliage bounding box dataset.
bounding_box_dataset/tomato/train/late_blight/83162.jpg,file,.jpg,9342,2026-09-17 10:36:14,untracked,unhashed_bulk_image_asset,preprocessing,raw_data,low,Tomato foliage bounding box dataset.
bounding_box_dataset/tomato/train/late_blight/83163.jpg,file,.jpg,13286,2026-09-17 10:36:15,untracked,unhashed_bulk_image_asset,preprocessing,raw_data,low,Tomato foliage bounding box dataset.
bounding_box_dataset/tomato/train/late_blight/83164.jpg,file,.jpg,16716,2026-09-17 10:36:14,untracked,unhashed_bulk_image_asset,preprocessing,raw_data,low,Tomato foliage bounding box dataset.
bounding_box_dataset/tomato/train/late_blight/83165.jpg,file,.jpg,18512,2026-09-17 10:36:14,untracked,unhashed_bulk_image_asset,preprocessing,raw_data,low,Tomato foliage bounding box dataset.
bounding_box_dataset/tomato/train/late_blight/83167.jpg,file,.jpg,11104,2026-09-17 10:36:14,untracked,unhashed_bulk_image_asset,preprocessing,raw_data,low,Tomato foliage bounding box dataset.
bounding_box_dataset/tomato/train/late_blight/83169.jpg,file,.jpg,11210,2026-09-17 10:36:14,untracked,unhashed_bulk_image_asset,preprocessing,raw_data,low,Tomato foliage bounding box dataset.
bounding_box_dataset/tomato/train/late_blight/83170.jpg,file,.jpg,11716,2026-09-17 10:36:14,untracked,unhashed_bulk_image_asset,preprocessing,raw_data,low,Tomato foliage bounding box dataset.
bounding_box_dataset/tomato/train/late_blight/83171.jpg,file,.jpg,20141,2026-09-17 10:36:14,untracked,unhashed_bulk_image_asset,preprocessing,raw_data,low,Tomato foliage bounding box dataset.
bounding_box_dataset/tomato/train/late_blight/83173.jpg,file,.jpg,18858,2026-09-17 10:36:14,untracked,unhashed_bulk_image_asset,preprocessing,raw_data,low,Tomato foliage bounding box dataset.
bounding_box_dataset/tomato/train/late_blight/83174.jpg,file,.jpg,16262,2026-09-17 10:36:14,untracked,unhashed_bulk_image_asset,preprocessing,raw_data,low,Tomato foliage bounding box dataset.
bounding_box_dataset/tomato/train/late_blight/83175.jpg,file,.jpg,21922,2026-09-17 10:36:14,untracked,unhashed_bulk_image_asset,preprocessing,raw_data,low,Tomato foliage bounding box dataset.
bounding_box_dataset/tomato/train/late_blight/83176.jpg,file,.jpg,17465,2026-09-17 10:36:14,untracked,unhashed_bulk_image_asset,preprocessing,raw_data,low,Tomato foliage bounding box dataset.
bounding_box_dataset/tomato/train/late_blight/83177.jpg,file,.jpg,9149,2026-09-17 10:36:15,untracked,unhashed_bulk_image_asset,preprocessing,raw_data,low,Tomato foliage bounding box dataset.
bounding_box_dataset/tomato/train/late_blight/83178.jpg,file,.jpg,12880,2026-09-17 10:36:15,untracked,unhashed_bulk_image_asset,preprocessing,raw_data,low,Tomato foliage bounding box dataset.
bounding_box_dataset/tomato/train/late_blight/83179.jpg,file,.jpg,19839,2026-09-17 10:36:14,untracked,unhashed_bulk_image_asset,preprocessing,raw_data,low,Tomato foliage bounding box dataset.
bounding_box_dataset/tomato/train/late_blight/83180.jpg,file,.jpg,11782,2026-09-17 10:36:15,untracked,unhashed_bulk_image_asset,preprocessing,raw_data,low,Tomato foliage bounding box dataset.
bounding_box_dataset/tomato/train/late_blight/83181.jpg,file,.jpg,17594,2026-09-17 10:36:14,untracked,unhashed_bulk_image_asset,preprocessing,raw_data,low,Tomato foliage bounding box dataset.
bounding_box_dataset/tomato/train/late_blight/83182.jpg,file,.jpg,12014,2026-09-17 10:36:14,untracked,unhashed_bulk_image_asset,preprocessing,raw_data,low,Tomato foliage bounding box dataset.
bounding_box_dataset/tomato/train/late_blight/83184.jpg,file,.jpg,14177,2026-09-17 10:36:14,untracked,unhashed_bulk_image_asset,preprocessing,raw_data,low,Tomato foliage bounding box dataset.
