relative_path,primary_category,secondary_category,status,risk_level,recommended_target_path,notes
archive/raw_unprocessed/Rice___Healthy/IMG_20190424_130743.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190424_130745.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190424_130746.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190424_130800.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190424_130801.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190424_130804.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190424_130806.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190424_130807.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190424_130808.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190424_130811.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190424_130821.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190424_130823.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190424_130825.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190424_130826.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190424_130828.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190424_130829.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190424_130829_1.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190424_130831.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190424_130833.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190424_130835.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190424_130849.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190424_130850.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190424_130851.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190424_130854.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190424_130855.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190424_130856.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190424_130859.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190424_130901.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190424_130903.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190424_130904.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190424_130924.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190424_130926.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190424_130930.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190424_130931.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190424_130934.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190424_130937.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190424_130938.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190424_130939.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190424_130949.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190424_130950.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190424_130951.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190424_130954.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190424_130955.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190424_130959.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190424_131000.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190424_131008.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190424_131009.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190424_131011.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190424_131014.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190424_131019.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190424_131020.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190424_131040.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190424_131044.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190424_131045.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190424_131048.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190424_131231.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190424_131241.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190424_131242.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190424_131243.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190424_131246.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190424_131247.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190424_131249.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190424_131250.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190424_131313.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190424_131314.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190424_131315.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190424_131316.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190424_131328.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190424_131331.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190424_131334.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190424_131347.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190424_131348.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
archive/raw_unprocessed/Rice___Healthy/IMG_20190424_131350.jpg,archive_candidate,external_artifact,historical_but_keep,low,archive/,"Historical backups, raw zips, and early colab scripts."
